"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"0500000US13031","Bulloch County, Georgia","26495","1394","15.1","4.2","9.2","3.4","12.9","3.8","14.8","3.6","11.3","3.6","12.5","3.4","9.5","2.9","9.6","2.9","2.7","1.4","2.5","1.7","33477","3878","51328","5350","43.3","(X)","(X)","(X)","(X)","(X)","16922","1620","9.1","4","5.4","3.8","13.8","5.2","13.3","4.4","10.4","3.9","14.3","4.2","11.7","3.8","15.1","4.2","3.3","2","3.5","2.6","44525","12522","62900","7506","(X)","(X)","45.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","60693","15755","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9573","1488","26.2","9.3","15.6","6.6","11.7","6.6","17.6","6.8","11.8","6.2","9.3","5.1","5.6","4.7","0.7","1.4","0.9","1.1","0.6","0.8","23277","9262","30027","6456","(X)","(X)","(X)","(X)","38.3","(X)"
"0500000US13045","Carroll County, Georgia","41251","1303","12.1","2.4","3.5","1.4","11.8","2.6","14.9","3.5","15.3","3.2","16.6","2.8","11.1","2.6","10.9","2.6","2.1","1.1","1.7","1.2","43410","4354","59892","7955","41.2","(X)","(X)","(X)","(X)","(X)","29164","1710","6.8","3.1","1.5","1.1","11.6","3.6","16.5","4.5","13.2","3.7","19.7","3.9","12.1","3.2","13","2.9","3.1","1.6","2.4","1.7","50446","4974","69517","10737","(X)","(X)","40.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","60137","4788","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12087","1757","26.9","6.5","9","4.4","18.2","6.1","11","5.2","13.3","5.3","11","4.9","5.9","4.4","4.7","4.4","0","1.6","0","1.6","23420","2976","31951","4709","(X)","(X)","(X)","(X)","36.2","(X)"
"0500000US13047","Catoosa County, Georgia","24900","742","5.2","2.3","6.1","2.2","11.5","3.2","9.9","3.6","13.4","3.5","24.1","5.1","11.7","3.8","12.6","3.9","3","1.7","2.5","1.4","51012","1400","62961","5078","29","(X)","(X)","(X)","(X)","(X)","16804","1479","3.7","2.9","1.4","1.3","9.1","4","7","3.5","14.7","4.6","25.7","6.6","13.7","4.5","16.6","5.4","4.5","2.5","3.6","2.1","57899","6341","74777","6816","(X)","(X)","32.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","67144","13600","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8096","1372","11","5.5","15.7","6.1","19.2","6.2","13.1","6.7","14.5","6.6","17.5","7.4","6.3","5.1","2.6","2.7","0","2.3","0","2.3","29354","6383","34250","4804","(X)","(X)","(X)","(X)","22.2","(X)"
"0500000US13051","Chatham County, Georgia","108249","2559","7.4","1.2","4.6","0.8","12.5","1.6","11.8","2","14.3","1.9","18.9","2.1","11","1.4","11.3","1.7","4.5","1.1","3.6","0.9","49252","2406","66406","2975","41.3","(X)","(X)","(X)","(X)","(X)","67959","3289","6.1","1.5","3.1","1","10.6","1.9","10","2.3","11.2","1.7","21.2","2.8","13.7","2.2","13","2.1","6.3","1.6","4.7","1.5","59347","3219","75923","4942","(X)","(X)","43.2","(X)","(X)","(X)","45120","2597","1.2","0.7","0.4","0.3","4.7","1.6","8.6","2.7","12.9","2.3","21.9","3.6","17.2","2.8","17.6","3","9.2","2.3","6.2","2.1","75274","6115","92004","5397","(X)","(X)","(X)","(X)","(X)","(X)","40290","3112","11.6","2.5","6.9","1.6","16.7","2.7","14.4","3.1","18.5","3.7","15.2","2.8","6.2","2","7.7","3.2","1.1","0.9","1.6","0.8","35203","4259","47735","4236","(X)","(X)","(X)","(X)","36.2","(X)"
"0500000US13057","Cherokee County, Georgia","82664","1576","4.6","1.6","3.1","1.5","8.4","1.7","6.9","1.5","9.8","1.8","17.8","2.9","15.3","2.2","19.4","2.7","9.1","2","5.5","1.6","74104","4169","87371","4227","34.1","(X)","(X)","(X)","(X)","(X)","61740","2631","3.2","1.7","2","1.3","6.3","1.8","6.1","1.9","9","2.2","14.3","2.8","17.3","2.6","23.4","3.3","11.6","2.7","6.9","2","87561","5915","99090","5202","(X)","(X)","31.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","95586","5497","N","N","(X)","(X)","(X)","(X)","(X)","(X)","20924","2556","11.9","4.6","6.6","3.4","14.9","3.7","8.7","4","11","3.7","29.3","6.3","7.9","3.2","6.6","2.8","2.1","1.5","1","0.9","44208","10084","50376","5008","(X)","(X)","(X)","(X)","40.1","(X)"
"0500000US13059","Clarke County, Georgia","46556","1439","19.1","2.6","8.8","1.8","16.1","3.1","10.3","2.2","13","2.6","12.3","2.5","6.7","2.2","8.8","1.8","2.6","1.2","2.3","0.9","31284","2592","50067","3987","32.7","(X)","(X)","(X)","(X)","(X)","21500","1767","12.1","3.7","5.8","3.1","13.5","3.9","8.1","2.8","13.8","4.4","12.9","3.7","11.6","4.4","12.8","3.2","4.8","2.5","4.6","1.8","48101","8540","69683","7710","(X)","(X)","33.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","68202","15209","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25056","1902","28","4.4","11.7","3","17.9","4.1","11.1","3.3","12","3.2","10.6","3.4","2.6","1.1","5.2","2.2","0.7","0.7","0.3","0.4","20803","2591","31988","3339","(X)","(X)","(X)","(X)","31.6","(X)"
"0500000US13063","Clayton County, Georgia","90373","2455","9.3","1.6","6.4","1.5","13","1.8","13.9","2.2","15.2","2","20.4","2.4","10.9","2","7.7","1.6","2.3","0.9","0.9","0.5","42120","3354","52686","2997","43.4","(X)","(X)","(X)","(X)","(X)","59837","3390","7.4","1.9","5.1","1.6","13.8","2.5","13","2.8","13.1","2.4","22.5","2.7","11.8","2.7","10.1","2.3","2.2","0.9","1","0.6","47188","3403","55639","3095","(X)","(X)","45.3","(X)","(X)","(X)","30912","2662","0.1","0.2","2.6","2.1","9.4","3.3","9.2","3.3","12.8","3.3","30","4.2","16.6","4.4","13.9","3.5","3.6","1.8","1.7","1","59719","6071","N","N","(X)","(X)","(X)","(X)","(X)","(X)","30536","3019","14.2","3","9.1","2.8","16.4","3.5","16.7","3.6","17.5","3.3","13.2","3.1","8.6","3","1.3","0.9","2.1","1.8","0.8","0.7","31031","1709","42656","6512","(X)","(X)","(X)","(X)","38.4","(X)"
"0500000US13067","Cobb County, Georgia","274468","2387","4.5","0.7","3.1","0.6","8","0.9","8.6","0.8","11.3","1","18.6","1.3","13.4","1","17.3","1.3","7.5","0.8","7.7","0.6","70246","2131","92046","3102","33.4","(X)","(X)","(X)","(X)","(X)","189592","4798","3","0.7","2.4","0.6","6","1","7.4","1","10.3","1.2","16.3","1.4","13.6","1.1","20.8","1.5","10","1.1","10.2","0.9","82637","3486","105513","3939","(X)","(X)","34.8","(X)","(X)","(X)","141724","4990","0.9","0.4","1.2","0.6","3.2","0.8","5.4","1.1","8.5","1.2","15.1","1.6","15.1","1.4","24.9","1.8","12.9","1.3","12.8","1.2","100811","3282","N","N","(X)","(X)","(X)","(X)","(X)","(X)","84876","4934","8.7","1.7","5.2","1.4","13.6","2.4","11.6","1.7","13.7","1.8","22.9","2.6","12.2","2.2","8.5","1.9","1.5","0.8","2","0.8","46171","2833","58584","4572","(X)","(X)","(X)","(X)","28","(X)"
"0500000US13073","Columbia County, Georgia","46821","1840","4.8","1.9","1.3","0.9","6.1","2","4.7","1.6","11.7","2.8","21.2","3.6","19.2","3.1","18.1","2.7","7.1","2.1","5.8","2","75440","6599","89848","6236","38.4","(X)","(X)","(X)","(X)","(X)","36263","1990","4.9","2.5","0.1","0.3","4.3","2.2","4.6","1.9","10.4","2.8","23.3","4.5","17.6","3.6","19.3","2.9","8.6","2.7","6.9","2.5","78906","6392","95931","8657","(X)","(X)","35.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","86703","8415","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10558","1675","9.3","3.9","5.3","3.8","12.5","6.2","4.9","3.2","12.1","5.5","16.6","6.5","24","9.2","11.4","5.2","1.9","2","2.2","2.1","56569","20858","64835","8345","(X)","(X)","(X)","(X)","46.2","(X)"
"0500000US13077","Coweta County, Georgia","50353","1067","6.7","2.2","2.4","1.1","8.3","2.1","9.2","2.2","10.3","2.2","19.1","2.9","17.8","3.2","15.4","2.4","6.3","1.8","4.4","1.4","67351","5719","77445","3404","40.2","(X)","(X)","(X)","(X)","(X)","38617","1659","4.1","1.9","2.1","1.4","7.4","2.2","7.8","2.3","10.6","2.6","19.6","3.5","18","3.6","17.2","3","7.7","2.3","5.6","1.7","73593","3873","84675","4286","(X)","(X)","42.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","85281","8500","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11736","1428","15.2","6.2","5.3","3.5","13.7","5.8","14.1","5.9","10","4.2","16.2","5.4","15.5","6.7","7.8","4","1.6","1.6","0.6","1.1","38096","8935","49850","6234","(X)","(X)","(X)","(X)","32.6","(X)"
"0500000US13089","DeKalb County, Georgia","276631","3434","6.5","0.9","4.7","0.6","10.7","1.1","9.6","1","14.3","1.1","19.1","1.4","10.6","1","12.7","1","5.1","0.7","6.7","0.7","54057","2666","78107","2174","37.5","(X)","(X)","(X)","(X)","(X)","160727","4210","5.1","1","3.2","0.9","9.9","1.5","8.9","1.2","12.4","1.4","17.9","1.8","10.8","1.2","15.3","1.4","6.9","1.1","9.5","1.1","63189","3796","91856","3598","(X)","(X)","40.5","(X)","(X)","(X)","98896","4181","1.8","0.8","1.5","0.7","6.4","1.6","6.6","1.5","9.1","1.4","15.5","1.8","12.9","1.6","20.9","2.1","10.7","1.5","14.5","1.8","91488","5260","118530","5181","(X)","(X)","(X)","(X)","(X)","(X)","115904","4626","9.4","1.5","6.9","1.1","12.7","1.9","10.8","1.6","17.8","2","19.8","2.1","9.7","1.4","8","1.3","2.3","0.6","2.7","0.8","43760","2434","55941","2656","(X)","(X)","(X)","(X)","31.6","(X)"
"0500000US13095","Dougherty County, Georgia","35226","1316","17.6","3.3","6.3","1.8","13.8","3","11.5","3","15.3","3.3","16.2","3.8","7.2","2.3","7.4","2.3","3.3","1.4","1.5","0.8","35645","4204","49449","3797","41.5","(X)","(X)","(X)","(X)","(X)","21459","1364","15.2","4.5","3.4","1.7","11.3","4","10.8","3.6","16.2","4.6","17.3","5","8.3","3.3","10.2","3.4","4.9","2.3","2.4","1.2","41691","6377","60004","5421","(X)","(X)","43.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","65547","8455","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13767","1595","22.5","5.7","10.5","3.8","18","4.7","13.7","5.6","11.6","3.9","14.5","5.2","5.4","2.7","3.1","2.1","0.7","0.8","0","1.4","24467","3481","32416","3627","(X)","(X)","(X)","(X)","37.8","(X)"
"0500000US13097","Douglas County, Georgia","48493","1326","5.4","2.2","4.4","1.9","9.2","2.4","10.3","3.1","10.7","2.5","25.9","3.5","13","2.5","14.5","3.3","4.7","1.7","1.8","1","59329","3442","66795","3627","39.2","(X)","(X)","(X)","(X)","(X)","35119","1718","3.5","1.8","2.9","1.8","7.6","2.9","8.8","3.2","11.5","3","24.3","3.9","14.7","3.2","18.3","4.3","5.8","1.9","2.5","1.4","63471","6218","74385","4579","(X)","(X)","41.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","76066","5456","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13374","1614","11.7","5.8","8.4","5","14.8","5.3","12.4","6.1","10.6","4.4","29.9","6.8","6.7","3.4","3.7","2.6","1.8","2.2","0","1.4","38773","9655","44174","5315","(X)","(X)","(X)","(X)","32.6","(X)"
"0500000US13113","Fayette County, Georgia","39707","900","3.7","1.3","1.8","1","7.3","2.2","6.7","2","11.3","2.5","16.6","3.1","11.9","2.3","19.4","3.5","9","2.2","12.2","2.6","78557","4446","105340","8291","35.5","(X)","(X)","(X)","(X)","(X)","30366","1343","2.3","1.1","0.6","0.6","7","2.8","5","2.2","11.1","3","12.8","3.1","12","2.4","22.9","4.5","11.4","2.7","14.9","3.4","97159","12263","117877","11039","(X)","(X)","35.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","105413","7957","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9341","1316","9","4.5","5.9","4","8.8","3.6","13.1","5.1","12.1","5.4","28.1","8.5","10.7","4.8","7.8","3.9","1","1.9","3.4","2.5","50300","4032","63134","14103","(X)","(X)","(X)","(X)","35.3","(X)"
"0500000US13115","Floyd County, Georgia","34931","1462","9.4","2.6","7.3","2.3","16.2","3.1","10.8","2.5","16.1","3.2","15.2","3","9.7","2.6","9.9","2.3","3.3","1.5","2.2","1.1","40510","2829","56790","4507","38.5","(X)","(X)","(X)","(X)","(X)","23019","1662","5.9","2.7","4.1","2.4","10.7","3.3","11.7","3.2","16.7","3.5","18.2","4.1","11.6","3.2","13.8","3.3","4.3","2.1","3.1","1.5","51573","6874","67425","4954","(X)","(X)","38.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","66250","5615","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11912","1448","16.7","6","13.4","5.1","28.2","6.1","12.5","5","13.8","5.4","7.3","3.8","4.3","3.1","3","2","0.3","0.4","0.6","0.9","21978","1841","33358","6740","(X)","(X)","(X)","(X)","36.4","(X)"
"0500000US13117","Forsyth County, Georgia","70033","1252","2.8","1","2.6","0.8","5.3","1.2","5.3","1.4","8.3","1.4","15.6","1.9","12","1.3","23.8","2.3","12.3","1.8","11.9","1.6","94537","7799","112538","5695","28","(X)","(X)","(X)","(X)","(X)","57489","1701","1.3","0.6","1.2","0.6","3.5","1.4","4","1.3","7.2","1.5","15.5","2.1","13.6","1.5","25.3","2.4","14.3","2.2","13.9","2","104031","4603","122457","5189","(X)","(X)","28.7","(X)","(X)","(X)","50551","1962","1","0.5","0.7","0.4","2.8","1.3","2.9","1.1","6.3","1.6","13.2","2.3","14.3","1.7","27.4","2.6","15.8","2.4","15.5","2.3","112032","6496","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12544","1422","9.7","4.4","9.2","3.4","13.8","3.5","12.1","4.6","14.3","4.2","15.5","5","5.6","2","14.5","4.9","2.9","2.1","2.5","1.4","38034","8397","64513","18385","(X)","(X)","(X)","(X)","23.1","(X)"
"0500000US13121","Fulton County, Georgia","392794","4407","6.9","0.6","4.6","0.6","9.2","0.8","9.2","0.9","13.3","1.2","15.7","1","10.4","0.8","13.4","0.9","6.4","0.6","10.9","0.7","60291","1760","97048","2768","32.3","(X)","(X)","(X)","(X)","(X)","207354","5403","5.4","0.6","3.2","0.7","6.4","0.9","6.8","1.1","10.5","1.4","13.9","1.2","11.1","1.1","16","1.4","8.9","1","17.7","1.2","81812","4005","127357","4837","(X)","(X)","35","(X)","(X)","(X)","141900","4756","1.3","0.4","1.4","0.6","2.5","0.7","4.7","1.2","8.6","1.5","13.1","1.5","11.5","1.4","20.2","1.8","12.3","1.3","24.4","1.8","112205","4846","161291","6631","(X)","(X)","(X)","(X)","(X)","(X)","185440","4922","9.1","1","6.3","1","12.9","1.3","12.1","1.4","15.9","1.5","17.9","1.6","9.3","1.1","10","1","3.5","0.7","3","0.6","42482","2275","61104","2300","(X)","(X)","(X)","(X)","28.9","(X)"
"0500000US13127","Glynn County, Georgia","34518","1265","8.6","2.4","5.7","2.5","12.2","3.2","11.2","3","15.9","3.2","15.5","3.6","11.6","3.3","9.9","2.5","5.4","1.9","4","1.4","46125","4448","68650","7001","39.5","(X)","(X)","(X)","(X)","(X)","23589","1800","7.3","3.4","3.3","2","9.3","3.2","11.2","3.8","16.3","3.8","15.7","4.3","11.3","3.7","12.9","3.2","7","2.8","5.6","2","52041","6088","80293","9550","(X)","(X)","38.5","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","70630","17228","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10929","1705","14.1","5.5","12.4","5.8","18.2","5.8","11.3","5.5","14.6","5","12.3","5.2","11.7","7.3","3.3","2.7","1.7","1.6","0.4","0.8","32480","7500","40416","5983","(X)","(X)","(X)","(X)","36","(X)"
"0500000US13135","Gwinnett County, Georgia","284631","2842","5","0.8","3.7","0.6","7.4","0.9","8.9","0.9","13.6","1.1","20.7","1.4","14.1","1.2","15.8","1.1","5.9","0.7","4.9","0.7","61732","1089","77921","1895","31.4","(X)","(X)","(X)","(X)","(X)","217311","5106","4.2","0.9","2.6","0.6","6.6","0.9","8.5","1.1","12.8","1.2","20.2","1.8","14","1.2","17.8","1.5","7.2","0.9","6.1","0.8","67159","3113","84973","2328","(X)","(X)","32.4","(X)","(X)","(X)","160580","5450","1.4","0.6","1.8","0.6","4.9","1","6","1","11.2","1.5","20.3","2","15.9","1.5","21.5","1.9","9","1.2","8","1.1","80533","2572","N","N","(X)","(X)","(X)","(X)","(X)","(X)","67320","4555","9.6","2","7.3","1.9","11.7","2.2","12.9","2.4","17.7","2.8","21.1","2.5","11","2.5","7.2","1.8","0.9","0.7","0.7","0.4","40900","2025","49169","2870","(X)","(X)","(X)","(X)","26","(X)"
"0500000US13139","Hall County, Georgia","63989","1346","6.5","1.5","5","1.5","9.7","2.1","10.8","1.8","13.7","2.1","19.8","2.3","13","2.2","11.1","1.8","5.2","1.3","5.2","1.1","55009","4485","76098","5267","37.7","(X)","(X)","(X)","(X)","(X)","49405","1710","4.7","1.8","2.9","1.4","8.3","2.2","11.4","2.3","13.3","2.4","21","2.9","14","2.6","13.4","2","5.4","1.4","5.6","1.5","60909","4554","81372","6063","(X)","(X)","37.4","(X)","(X)","(X)","38517","1961","1.6","1.1","2","1.3","8","2.5","10.4","2.3","11.6","2.6","22.3","3.4","14.8","3","15.9","2.6","6.9","1.8","6.4","1.7","69134","3552","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14584","1482","17.4","5.1","11.4","3.8","14.9","4.2","9.8","3.5","14.2","4.1","17.3","4.5","7.2","2.9","2.6","1.8","1.8","2.1","3.4","1.9","30941","5567","50628","9294","(X)","(X)","(X)","(X)","33.8","(X)"
"0500000US13151","Henry County, Georgia","71681","2077","4.9","1.6","3.1","1.1","7.6","2","7.6","1.8","14.6","2.6","20.5","2.9","17.4","2.7","16.2","3","4.6","1.3","3.3","1.1","65342","3581","74330","3206","32.9","(X)","(X)","(X)","(X)","(X)","57811","2518","4.7","1.7","2.1","1","4.7","1.8","5.6","1.8","14.2","2.9","22.7","3.5","18.7","3.1","18","3.7","5.7","1.6","3.6","1.3","70257","3922","80420","3925","(X)","(X)","34.8","(X)","(X)","(X)","43038","2754","1.3","1","1.1","0.7","0.8","0.7","5.2","2.2","13.2","2.9","24","4.4","22","4","21.5","4.7","6.2","1.9","4.7","1.7","79119","3232","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13870","2078","8.8","5","7.3","4","19.9","7.6","15.1","6.3","17.8","5.8","13.7","4.4","7.3","4.1","8.6","5.2","0","1.4","1.5","2.1","33878","6787","44408","5806","(X)","(X)","(X)","(X)","21.7","(X)"
"0500000US13153","Houston County, Georgia","56042","1345","8.3","2","3.2","1.4","8.1","2.3","9","1.9","15.1","2.6","25.6","3.6","10.6","2.2","12.9","2.6","4.6","1.8","2.4","1.5","55044","5517","69201","6045","31.5","(X)","(X)","(X)","(X)","(X)","41250","2184","7.3","2.6","2.6","1.7","5.1","2.1","7","2.4","12.8","2.9","26.8","4.2","12.2","2.7","16.9","3.5","6.3","2.5","3.1","2","63595","3724","79357","7411","(X)","(X)","31","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","73114","5684","N","N","(X)","(X)","(X)","(X)","(X)","(X)","14792","2110","12.9","5.2","6","3","17.3","6","16.1","5.6","19","6.6","21.5","6.4","5.1","3.4","1.5","1.3","0","1.3","0.6","1.1","32885","4190","37925","3309","(X)","(X)","(X)","(X)","30.8","(X)"
"0500000US13179","Liberty County, Georgia","22282","1105","10.4","3","8.2","3.5","11.3","3.3","17.4","4.2","17.8","3.5","16.1","3.5","10.9","2.8","4.9","1.6","2.2","1.5","0.7","0.6","36573","3641","46715","3213","32.5","(X)","(X)","(X)","(X)","(X)","15121","1235","6.8","3.2","7.9","4","10.4","3.9","18.9","5.7","20.3","4.9","15.7","4.4","11.9","3.4","4.8","2.2","2.3","1.5","1","0.8","38413","4080","49960","4492","(X)","(X)","34.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","44945","5889","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7161","1248","19.3","6.7","8.6","5.6","15.8","7","16.2","6.6","10.3","4.6","15.3","6.3","9","6.2","5.3","3.4","0","2.6","0","2.6","28582","4903","36144","4747","(X)","(X)","(X)","(X)","22.4","(X)"
"0500000US13185","Lowndes County, Georgia","37760","1668","11.7","2.8","9.3","2.9","19.7","3.5","9.8","2.3","16.2","3.8","14.4","3","7.4","1.8","8.7","2.2","1.3","0.9","1.3","0.8","34455","4082","47172","3461","37.3","(X)","(X)","(X)","(X)","(X)","21168","1788","7","2.6","5.7","2.6","15.1","3.6","9","2.7","17.7","5","18.4","4.2","9.8","2.8","13.4","3.6","1.7","1.2","2.1","1.4","46447","5494","59805","5189","(X)","(X)","40.3","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","57352","8241","N","N","(X)","(X)","(X)","(X)","(X)","(X)","16592","1878","19","5.5","14.3","5","26.3","6.4","12.1","4","12.7","4.1","8.4","3.7","3.2","1.9","2.8","2","0.9","1.1","0.4","0.6","20993","3069","29454","4082","(X)","(X)","(X)","(X)","32.8","(X)"
"0500000US13215","Muscogee County, Georgia","73961","1704","10.8","1.9","7.9","1.5","13.4","1.9","11","1.8","16.4","2.2","17.2","2","9.8","1.7","8.2","1.6","2.5","1","2.9","1","41859","2119","58071","3897","41.2","(X)","(X)","(X)","(X)","(X)","45611","2490","6.6","2.1","4.8","1.7","11.4","2.6","9.3","2.2","16.2","2.7","19.4","2.5","13.4","2.5","11.8","2.5","3.1","1.3","4.1","1.6","51492","3535","69459","5340","(X)","(X)","39.5","(X)","(X)","(X)","28237","2014","1.2","0.9","2.5","1.4","6","2.2","5.8","1.8","15.6","3.6","25.6","4","16.4","3.4","16.4","3.6","4.3","2.1","6.2","2.5","66108","4994","N","N","(X)","(X)","(X)","(X)","(X)","(X)","28350","1946","18.3","3.7","12.9","2.4","17.6","3.8","13.6","3.4","16.1","3.5","13.4","3.5","3.7","1.6","2.1","1","1.5","1.1","1","0.8","25588","2392","38583","6153","(X)","(X)","(X)","(X)","43.6","(X)"
"0500000US13217","Newton County, Georgia","35397","1129","6.4","2.5","5.1","2.4","11.9","3.3","8.8","2.6","16.7","3.5","19.6","3.6","14.8","3.5","11","2.7","4.1","2.3","1.6","0.8","50806","5056","61736","3671","33.7","(X)","(X)","(X)","(X)","(X)","24597","1785","6.3","3.3","2.7","1.7","10.7","4.3","5.6","2.5","14.4","4.6","22.4","4","17.3","4.7","12.8","3.3","5.8","3.2","2","1.1","57638","6568","69043","5093","(X)","(X)","33.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","72551","13155","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10800","1390","11.6","5","7.1","5.2","14.6","6.1","16.8","6.4","21.1","7","12.9","5.7","13.2","7","2","2.5","0.1","0.2","0.5","0.9","34818","9836","42113","6734","(X)","(X)","(X)","(X)","32.2","(X)"
"0500000US13223","Paulding County, Georgia","50671","1399","4.4","1.9","5.2","2","4.8","1.6","11.2","2.9","14.4","3.3","21.3","3.1","13.3","2.9","19.7","3.3","3.6","1.6","2.3","1.5","60214","4654","72357","4601","37.3","(X)","(X)","(X)","(X)","(X)","38530","2374","3.6","2.2","1.7","1.2","3.5","1.8","7.8","2.7","15.3","3.6","22.3","3.8","16.3","3.7","22.6","4.2","4","1.8","3","2","69776","6008","80616","5672","(X)","(X)","37.9","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","77117","6022","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12141","2195","9.6","5.6","14.5","6.2","10.7","5.1","23.3","6.4","11.6","5.2","18.1","8.6","6.3","3.4","5.3","4.9","0.6","1.1","0","1.6","31430","1579","39567","6175","(X)","(X)","(X)","(X)","32.9","(X)"
